Frame,Pelvis_x,Pelvis_y,Pelvis_z,L5_x,L5_y,L5_z,L3_x,L3_y,L3_z,T12_x,T12_y,T12_z,T8_x,T8_y,T8_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,Right_Shoulder_x,Right_Shoulder_y,Right_Shoulder_z,Right_Upper_Arm_x,Right_Upper_Arm_y,Right_Upper_Arm_z,Right_Forearm_x,Right_Forearm_y,Right_Forearm_z,Right_Hand_x,Right_Hand_y,Right_Hand_z,Left_Shoulder_x,Left_Shoulder_y,Left_Shoulder_z,Left_Upper_Arm_x,Left_Upper_Arm_y,Left_Upper_Arm_z,Left_Forearm_x,Left_Forearm_y,Left_Forearm_z,Left_Hand_x,Left_Hand_y,Left_Hand_z,Right_Upper_Leg_x,Right_Upper_Leg_y,Right_Upper_Leg_z,Right_Lower_Leg_x,Right_Lower_Leg_y,Right_Lower_Leg_z,Right_Foot_x,Right_Foot_y,Right_Foot_z,Right_Toe_x,Right_Toe_y,Right_Toe_z,Left_Upper_Leg_x,Left_Upper_Leg_y,Left_Upper_Leg_z,Left_Lower_Leg_x,Left_Lower_Leg_y,Left_Lower_Leg_z,Left_Foot_x,Left_Foot_y,Left_Foot_z,Left_Toe_x,Left_Toe_y,Left_Toe_z
477,0,0,0,-0.0476283995246972,0.08008709468899,0.215476612186579,-0.0313197164708652,0.100202303396264,0.217897952565267,-0.00961633329659813,0.112699957772659,0.220839500718281,0.024362273474498,0.047546800189995,0.0232508322320269,0.0603051707796046,0.120817985519,0.229355550147603,0.015260087188162,0.110964454610482,0.0994676193554671,0.0743516607700918,0.0167385471514981,0.0645570968327719,0.122794999835403,0.0538772523993486,-0.0705358054556635,0.198406121390336,0.368699223104016,-0.145200077943034,0.350328287648857,0.292443226162064,0.283928964550038,0.00787580262448124,0.0997049928058039,0.100844324900347,0.0161831827934568,0.0437405854751154,0.177483719999746,-0.0378248343424285,0.124777515876811,0.165093113036742,-0.442846804250722,0.217803215516507,0.154396010531691,0.088298569965589,0.146305903074388,0.00985251621654401,0.0548917155357496,0.124728801750821,0.0666023100347072,0.096580150405806,0.0902640105883987,0.0878085952196575,0.096580150405806,0.0902640105883987,0.0878085952196575,0.10813806469686,0.0380949376103448,0.0439912706346884,0.0796863532920133,-1.22174644184778e-05,0.0549658498242523,0.0427579322041266,0.0374199556549314,0.0511615952884664,0.0427579322041266,0.0374199556549314,0.0511615952884664
478,0,0,0,-0.0299847588480685,0.0891641492823354,0.265596584054215,-0.00821539544408798,0.115222574459447,0.26854554511067,0.0168810668854807,0.131844468731136,0.272108056023653,0.0110846983500886,0.0481080846483412,0.056127086762179,0.0951467097852386,0.148702516329334,0.281962710906204,0.0179032793156232,0.113382658984918,0.125837390045773,0.066748327574125,0.0306271844579869,0.0914104778071964,0.205330128662101,0.0387381186291201,-0.118443251034535,0.369823971655369,0.251049045669997,-0.356353748946477,0.625415885049214,-0.0633499392243855,0.254467102211118,-0.0010166012453863,0.0985659618891914,0.129389474156656,0.0102561398321161,0.0679450149685803,0.180820527088112,-0.0182371347234036,0.110124630514289,0.189651458801772,-0.367688051907592,0.186186523351195,0.18017082710267,0.0586561773737838,0.171225623204901,0.0514010580449236,0.064680129175212,0.116736055118908,0.108356786241003,0.0858460376626832,0.0775437983502426,0.128489833225279,0.0858460376626832,0.0775437983502426,0.128489833225279,0.0926868869886889,0.0763137655150178,0.0937362985980822,0.0900635785891825,0.0242758920073574,0.0997220447146192,0.0752634822476843,0.0386386686970699,0.0959388089243616,0.0752634822476843,0.0386386686970699,0.0959388089243616
479,0,0,0,-0.0205411006175995,0.0680000746090069,0.296288015209276,0.00585215623606817,0.094703775303695,0.299339199976821,0.0334025124349453,0.111954408606841,0.30285830920731,-0.0128014153446907,0.0464034402661943,0.078543044251616,0.116533374130801,0.133077163525292,0.312998610023618,0.0194050286706079,0.0991300107218407,0.126445345514916,0.042972972923855,0.0506770466330899,0.110424844176258,0.259437354501616,0.0237838894842294,-0.165316912004281,0.489888232709876,0.0505963751039699,-0.5558056417953,0.843850069181095,-0.472845101666841,0.170686607897544,-0.0125689936839069,0.08916566459915,0.139418496210508,0.00698575944774442,0.0799341756356632,0.152927945706222,-0.0173857611031735,0.0382522831910527,0.184518916905044,-0.245612823541204,0.0763702503806685,0.187268792242999,-0.00363700808645417,0.170717431526866,0.0898618589011134,0.0553851072879416,0.0947927110118725,0.129199277585183,0.056393488821394,0.0439941788313694,0.148212457563819,0.056393488821394,0.0439941788313694,0.148212457563819,0.0508649400215161,0.0950522574934252,0.128383660027312,0.0801124026068844,0.0387782499693198,0.126904577529772,0.101168068878405,0.0226937958067457,0.123397097199851,0.101168068878405,0.0226937958067457,0.123397097199851
480,0,0,0,-0.0140467585445777,0.0375548121537708,0.309870067300647,0.0146493220886187,0.0618607897793115,0.312776996670156,0.0430390916940708,0.0774669960664704,0.315888977356982,-0.0315197121778034,0.0296616263915153,0.0853546082590741,0.127376073587192,0.0984738278132251,0.325553894222639,0.0193306377206824,0.0724220212072544,0.117128903453975,0.0223481054711139,0.046284097804644,0.106422518041798,0.288739079600811,-0.014624901333476,-0.201799683044526,0.598712168249009,-0.105877587489856,-0.711518107964142,1.01865588417448,-0.727446061128118,0.0689895724088612,-0.0211729896386097,0.0601205367476788,0.12973042781482,0.00440791014192102,0.0720292926646516,0.11835945200365,-0.0177589605336692,-0.0209103248289686,0.163353188617871,-0.134218766797881,-0.0150379169139253,0.175022426465419,-0.0433516875883064,0.152144468131958,0.111476149104673,0.040220665637376,0.0670313397943033,0.132581094132948,0.0210221717071863,0.0068255516955889,0.150760006501717,0.0210221717071863,0.0068255516955889,0.150760006501717,0.0173567501566377,0.0999486927652644,0.142572874113585,0.0639334126981041,0.0516535928209278,0.136496601627296,0.104333085954364,0.00133822771180479,0.135704841403158,0.104333085954364,0.00133822771180479,0.135704841403158
481,0,0,0,-0.0124164879174887,-0.00101247542064053,0.300891007198357,0.0143876858275544,0.0175757871725131,0.303348390954925,0.0408984004787141,0.0290445198317623,0.305682754590011,-0.0452490971577534,-0.0163058934127074,0.0669486164728611,0.120999598340508,0.0448347703202763,0.313976857703489,0.0106684648215518,0.0272116893014273,0.098421285863322,0.00626139604801727,-0.00297147610020229,0.0605482048347005,0.275754133412414,-0.0933291587837491,-0.223473268979684,0.737637090433113,-0.143466617599644,-0.784140385198064,1.16351690280184,-0.669128873144588,-0.0469953488149883,-0.0277110927332414,-0.00549430441160832,0.0874647401087265,-0.00111664417963571,0.0288715753537847,0.0795914737298073,-0.0216079658783474,-0.0411231045257416,0.125073044543606,-0.0588356366824226,-0.051081126515098,0.137489608422875,-0.032594668336688,0.106205337766053,0.105463801686353,0.0153332259200728,0.0302746520459882,0.111146302951979,-0.0308295555786426,-0.0339897787701154,0.129028141651022,-0.0308295555786426,-0.0339897787701154,0.129028141651022,0.00736483988938951,0.0852738909254284,0.124500327293497,0.0417679508181707,0.064981203876682,0.120008752022165,0.0618004643063786,-0.0265046146584952,0.126898208494642,0.0618004643063786,-0.0265046146584952,0.126898208494642
482,0,0,0,-0.0137355334478467,-0.0488609507769594,0.274802568032378,0.00885566373888444,-0.039033401802917,0.276563927066878,0.0318728429730183,-0.0339753088190221,0.277756946789057,-0.0538106652760368,-0.0773105827094623,0.0329382312046692,0.104079158204653,-0.0277822700806966,0.283919206265945,0.0004301516175109,-0.0304539838559086,0.0697892707425856,-0.0066748261775505,-0.0766698610085974,-0.0083428008759181,0.237963686483697,-0.195487977906837,-0.23475596498534,0.865321687101842,-0.137076939737231,-0.813023235752004,1.26474955229071,-0.45591748217988,-0.180896811213946,-0.0313007993440555,-0.0907539761323253,0.0254819619530924,-0.0059486674226442,-0.0341801855951767,0.0341475831352832,-0.0266815442737513,-0.0486261449192996,0.0707597140788956,0.00586632180997024,-0.068716230440338,0.0806124594624226,0.000740856873316025,0.0422014356832753,0.082604943615403,-0.0154236335605256,-0.0123000628128604,0.0722508369745947,-0.0886000511373901,-0.078424116852727,0.090121201399685,-0.0886000511373901,-0.078424116852727,0.090121201399685,0.00568668672443583,0.0567570323790243,0.0859696331304517,0.013374675011755,0.0766817998220819,0.0859303936994055,-0.00347172689636879,-0.0597581522334119,0.102941031513944,-0.00347172689636879,-0.0597581522334119,0.102941031513944
483,0,0,0,-0.00700896298148226,-0.0885081604186163,0.250279110841516,0.0131848881996514,-0.0873984011553277,0.251453317219709,0.0337307200716871,-0.0891421373844057,0.251462188689828,-0.0408913460751061,-0.123558072839754,0.00701884294831157,0.0995512923922422,-0.0946721760647652,0.25542670403214,0.00921592550900952,-0.0782184834595526,0.045470609781732,-0.0013010650501039,-0.144155650574149,-0.0588622932808671,0.231433652703344,-0.294218110121632,-0.239545551267875,0.89785528546931,-0.184646026333917,-0.884181297865413,1.29432815845369,-0.353287521587698,-0.307198690308291,-0.0236862135473409,-0.156267394363314,-0.0188372833165739,-0.00113458280268051,-0.078728392888664,-0.00084802687857885,-0.00871424418144126,-0.0522105118058126,0.0173145866849942,0.0782787260473751,-0.0822060982609625,0.0215498641379772,0.0282046084832699,-0.00459991226232299,0.0614811861191277,-0.0272751621306543,-0.0430283661570147,0.0414138050634491,-0.1078047214477,-0.109183975749387,0.0591357391780034,-0.1078047214477,-0.109183975749387,0.0591357391780034,0.00139924953706599,0.0372239375610705,0.0570311515058619,-0.00786985323414605,0.0886762671130844,0.0597127749716847,-0.0387478862882541,-0.0834397570728729,0.0838931908682097,-0.0387478862882541,-0.0834397570728729,0.0838931908682097
484,0,0,0,0.0176284504637496,-0.114117464140123,0.23256112555025,0.0400645076616593,-0.121797067958332,0.233406786747635,0.0612119891106198,-0.131542662473449,0.232073844929087,0.0109880766152404,-0.142405018084321,-0.00246607640967619,0.126434953247408,-0.154803059242293,0.233638275163595,0.0551510840787752,-0.109139252049874,0.0288948354465563,0.0427981931007044,-0.203738916940238,-0.0755791760497413,0.299737236645993,-0.399871644773644,-0.243499765190298,0.750847650835909,-0.348291046772549,-1.1035563632481,1.21253744005101,-0.545869504703307,-0.424523827997575,0.00656776441922726,-0.18656842060296,-0.027916648681474,0.0223697752696489,-0.0903576422260435,-0.017404486893742,0.0597893037212723,-0.057578474419774,-0.037208485259471,0.184108919039323,-0.102199296609253,-0.042620431294391,0.0380526029517814,-0.0116792267389213,0.0471803602340427,-0.00201820304707653,-0.0514899381872265,0.0285016758579439,-0.0504641877858289,-0.117260372207943,0.0463131808056562,-0.0504641877858289,-0.117260372207943,0.0463131808056562,-0.0103349433058795,0.0342647759677567,0.0507081507462826,-0.0172200389958665,0.100260710575782,0.0519652600768712,-0.0117700822891855,-0.0911221353693589,0.0768492983541066,-0.0117700822891855,-0.0911221353693589,0.0768492983541066
485,0,0,0,0.0503114799057041,-0.131525502146968,0.216408122234102,0.0768053736731041,-0.147951545138317,0.217034110316438,0.0995766927539172,-0.166090187477092,0.214316550870072,0.0843483866248012,-0.146494764162426,-0.0038599987558296,0.165711188426018,-0.209206808002917,0.213414995498787,0.12011032974408,-0.130158847086503,0.0166324152712636,0.105207434604527,-0.257109587963483,-0.073924545512946,0.399301233737005,-0.502096492517363,-0.240960869389599,0.508689017901245,-0.56589483167028,-1.36520664019026,1.05909267832245,-0.849032918191444,-0.534249382382246,0.0480260347933241,-0.197123193352878,-0.0193324811604063,0.0555202412049504,-0.0834833379079487,-0.023512666328243,0.1513337301117,-0.0590277635266905,-0.0908633541331271,0.297649557776283,-0.118047258852929,-0.108976173090752,0.0420288238202428,-0.00155598707834022,0.0346146349236325,0.0421440869469709,-0.048105098702744,0.0236479807186776,0.0454421711244798,-0.111662289480547,0.0414121004629643,0.0454421711244798,-0.111662289480547,0.0414121004629643,-0.0246784201712412,0.0402893781028932,0.053977362525159,-0.0194214771970722,0.112139025384083,0.0520784847770965,0.0452037535207452,-0.0892325809303891,0.0747147421749677,0.0452037535207452,-0.0892325809303891,0.0747147421749677
486,0,0,0,0.0724393765521162,-0.140759741559046,0.204772992158448,0.100471673255616,-0.162459885482792,0.205194324137161,0.122373259888586,-0.185074270066674,0.201714847338211,0.143065005900519,-0.143962979572857,0.00150205074405763,0.183259680108287,-0.236273970190617,0.199385856675286,0.170317997157193,-0.139748426143133,0.0126325035484354,0.139839614605808,-0.278682040867353,-0.0588034848525053,0.455471944141148,-0.542953136735159,-0.218853431983138,0.340639417978258,-0.749043345309867,-1.43732139180191,0.925114042799914,-0.974361855400017,-0.614990703283926,0.0746391942116859,-0.194939044066758,-0.00843319847425775,0.0801378950194675,-0.0629540955427121,-0.026020980534848,0.207698378560212,-0.0482426372192518,-0.120910187610602,0.360170230597738,-0.112067154666461,-0.151591715465404,0.046914942154394,-0.00652130542199035,0.027102128305656,0.0753769882955421,-0.0464703684760843,0.0227724225900999,0.110460812633349,-0.102123190520795,0.038804774121187,0.110460812633349,-0.102123190520795,0.038804774121187,-0.0380418072842512,0.0553530559129286,0.0578193417442389,-0.0153343911217638,0.128343783515665,0.0536756046714219,0.0881354277668864,-0.0820703472384482,0.0762655673479389,0.0881354277668864,-0.0820703472384482,0.0762655673479389
487,0,0,0,0.0752712973523812,-0.141748928985134,0.200614099147615,0.0993381562758307,-0.163253677619425,0.200768975987439,0.114843312352472,-0.183541686938715,0.197595307489756,0.173244463355012,-0.13624808524204,0.0189130261811149,0.156463484189166,-0.220548404979091,0.195622143466682,0.189678065765704,-0.136190517033091,0.0230249597283978,0.113729466498702,-0.24571819519766,-0.0188858230930511,0.427323774378852,-0.478415252597177,-0.153815468845927,0.34706883173071,-0.898919562503561,-1.13454132571442,0.864787992941667,-0.719060514702,-0.666172966887549,0.069347668644851,-0.180050513281185,0.00242172554627468,0.0877123154391044,-0.0228849924788035,-0.0275815741670715,0.196078960881554,-0.0148991333440757,-0.111028080239553,0.332175623538166,-0.0650847733789528,-0.157018615599116,0.0560878916650334,-0.0515527067090479,0.0282868625161141,0.0833756588450314,-0.0535960588502557,0.0266764004508592,0.108703864977868,-0.0912043649499227,0.0383324701060042,0.108703864977868,-0.0912043649499227,0.0383324701060042,-0.0520125311590545,0.086176185539466,0.0599745483412421,-0.000816523653643236,0.157731169081634,0.0560788636895951,0.101604439493812,-0.0691706250779057,0.0845425993162031,0.101604439493812,-0.0691706250779057,0.0845425993162031
488,0,0,0,0.067548085357104,-0.134564317816454,0.200973079377277,0.0851300728671124,-0.152401332920549,0.200876518089637,0.0917452283077287,-0.166445661396694,0.198631358168456,0.188780230075663,-0.12191166024355,0.0430799734642129,0.107939544773706,-0.177486253194642,0.198052571099384,0.194286556122021,-0.121202591943049,0.0416799243608249,0.0598422568890547,-0.180956131408592,0.0344982687900485,0.355782317929686,-0.352509164933272,-0.0692089641029534,0.427607278494838,-1.01434050843911,-0.642225734296425,0.82392806928945,-0.285924697724421,-0.688370997008181,0.0492110321222812,-0.152423060459574,0.0155917647318879,0.0867539237379568,0.0308390486322471,-0.0255423025713991,0.14927976526098,0.0306787859454556,-0.0775379374723225,0.253161050563089,0.00372567433869836,-0.138705316311117,0.0661707386413628,-0.111672666000337,0.0345248154190059,0.0804449407490445,-0.0624718584822498,0.0345585153223072,0.0760591999209483,-0.0763445231466947,0.0401539200917361,0.0760591999209483,-0.0763445231466947,0.0401539200917361,-0.065003165281506,0.126038390840902,0.062702522378449,0.0199898680909914,0.191444997970885,0.0599660179018686,0.101031289656948,-0.050998223664392,0.0965050126365774,0.101031289656948,-0.050998223664392,0.0965050126365774
489,0,0,0,0.0568915209258336,-0.119447135346569,0.199927732639822,0.0700873604511861,-0.132706138290668,0.199731343321883,0.0709025711278238,-0.140935421022388,0.19836782073099,0.195228141271555,-0.104774110296904,0.0567890051541697,0.0714183763572741,-0.131846485160158,0.199092276890182,0.198655864535636,-0.0984082250067117,0.0541569733873203,0.0309867407388385,-0.127024468086178,0.0624531946886647,0.288970655397128,-0.239374331615372,-0.0220444382465285,0.45040484759229,-1.00334322296252,-0.284641757763737,0.731095063000402,0.00507409730372893,-0.661924614912648,0.039358603369098,-0.118960395445859,0.0228069228537859,0.0846150637545549,0.0757146442275173,-0.0187951471400536,0.107492999824629,0.0658349760965056,-0.0466626433405649,0.182882041908554,0.0545243867993227,-0.111071500273395,0.0738143530167278,-0.144239720619738,0.0382020387240875,0.0796646409124519,-0.0656633541155588,0.0399342732129487,0.0507368901014436,-0.059593259201005,0.0391175950726028,0.0507368901014436,-0.059593259201005,0.0391175950726028,-0.0686620563344024,0.154833855338877,0.0637624389444482,0.033797789479245,0.206949289827779,0.0609934911180613,0.0886392877479211,-0.0332468241272829,0.101806375996659,0.0886392877479211,-0.0332468241272829,0.101806375996659
490,0,0,0,0.0457560019785783,-0.0902757022391562,0.196181968272489,0.0589167756000549,-0.0976032007380504,0.196185428257038,0.059740085215136,-0.101244722533191,0.19555771846456,0.193952897217131,-0.0829367511586973,0.0510175849171251,0.0623443451883663,-0.0840290964428725,0.197289146997819,0.209963913862867,-0.061148513980263,0.0548085766837459,0.0577078987743466,-0.101057065838126,0.0399020767966561,0.244259612818719,-0.162758597941747,-0.0532782528307404,0.358902091180999,-0.771103592985879,-0.223085831676199,0.528362853396783,-0.0111904657206136,-0.561281770963256,0.0521384132608201,-0.0738705653601177,0.0197878903633397,0.0821136263048898,0.107790868497868,-0.00273689156044982,0.084823078407075,0.0842060544309177,-0.0271554970792211,0.140859064711252,0.0704668173605256,-0.0702751471982813,0.0787245571160713,-0.121273886977777,0.0374194199770166,0.0904758090268585,-0.0574717067175029,0.0416624008642771,0.0500173203704719,-0.0390844257657791,0.0332187809799308,0.0500173203704719,-0.0390844257657791,0.0332187809799308,-0.0547258640767408,0.166028817498721,0.0630808421194958,0.0352959145931765,0.191393546462846,0.0574316406756568,0.0567665318969479,-0.0156197214655646,0.0957850872050754,0.0567665318969479,-0.0156197214655646,0.0957850872050754
491,0,0,0,0.03168713059533,-0.053171697830538,0.191031876938039,0.0469115617417157,-0.0536574132544281,0.191386796322243,0.0508330261672863,-0.0531398092117091,0.191448028081964,0.183589797637949,-0.0582982670723345,0.0347882490869394,0.0652730850184878,-0.0336340914755528,0.194095295263552,0.221032781247395,-0.0160823611075183,0.0492822643742399,0.109460750269286,-0.0859200640567281,-0.00807820707983581,0.204278364156917,-0.0989141186141271,-0.121954046301501,0.209658457103032,-0.412445731597096,-0.296261520473973,0.273657561156333,-0.169592050694386,-0.411994514797698,0.0752024309219289,-0.0229455230822718,0.0108139768091781,0.0784317205729704,0.131018647252439,0.018029247854827,0.067165587173744,0.0921554036268485,-0.0102631994533501,0.107571651834492,0.0683975126647017,-0.0201582773734436,0.0811955286144505,-0.0707551486639279,0.0340760716321356,0.10343739540066,-0.0435957553207619,0.0408841715347991,0.0566201058769155,-0.0166841701880917,0.0244621918823936,0.0566201058769155,-0.0166841701880917,0.0244621918823936,-0.031457928749524,0.166157038855103,0.0607311878233357,0.029795569350727,0.157628266065557,0.0510101092371716,0.0130749239738122,0.00158637931974904,0.083102748453199,0.0130749239738122,0.00158637931974904,0.083102748453199
492,0,0,0,0.0149434933756133,-0.0267413874232455,0.182443530417148,0.032191386581883,-0.0233667417194998,0.182993910677042,0.0397307241506049,-0.0210686384875267,0.183324501078274,0.165600576919766,-0.0403751164875412,0.0179547192260111,0.0676020115975255,-0.00422045387938564,0.186282200527942,0.224841094429756,0.0131899527463732,0.04008020277282,0.147419108006752,-0.0728404995048889,-0.0451526196305156,0.165037511902579,-0.0507368156096395,-0.16221325448886,0.0405023782062359,-0.119879017905907,-0.344546657693377,0.0693183394694128,-0.294723147537393,-0.271058816595887,0.0966358824509905,0.00953516290398361,0.000453114608391592,0.0784680179493537,0.134747374355723,0.0308016407757987,0.0523994927470482,0.086117027165931,0.00405126321021701,0.0842139321042579,0.0590103109518662,0.0133333656661338,0.0787606704703822,-0.0339819937705014,0.0262553827622271,0.103306057863911,-0.0336976037668662,0.0345389110085398,0.0569141647062762,-4.05285990608337e-05,0.0137104409802328,0.0569141647062762,-4.05285990608337e-05,0.0137104409802328,-0.0152966177585573,0.154713987533666,0.0546930189037887,0.0199437368728238,0.121668962848688,0.0425742485999748,-0.0172265209205069,0.0117876820962408,0.0673977350027467,-0.0172265209205069,0.0117876820962408,0.0673977350027467
493,0,0,0,-0.00704902890234452,-0.0220508544851006,0.166982845782019,0.0118939899466727,-0.0206660096895307,0.167391648656908,0.0234759291591914,-0.0210891671630248,0.167186783910293,0.133075415869847,-0.0364643436896441,0.000293277097204114,0.0669969202331167,-0.015090550886369,0.169351843783093,0.216519156636403,0.0129993413154082,0.0246120983152861,0.154523869278899,-0.0606194682143999,-0.0577727777654572,0.123221589101433,-0.0290353431454548,-0.144459474727823,-0.159810579172911,0.0263432934579182,-0.312832973239106,-0.030538874409796,-0.319305602894134,-0.156631403523306,0.113134773101,0.00705146108333268,-0.0135892126018719,0.0855311483569597,0.105832212006005,0.0260211455791669,0.0370761029989314,0.0568677176915226,0.014923429265228,0.0750090481835604,0.0401292262800526,0.0149558921692675,0.0682184985331991,-0.0317296551453491,0.00892873693366697,0.0771263634826915,-0.0354910024125766,0.0174013164824812,0.0430163930951971,0.00530467978174424,-0.00128794490778109,0.0430163930951971,0.00530467978174424,-0.00128794490778109,-0.0139791842053804,0.125575803879699,0.0411372603107001,0.00321364628914313,0.0864185853060833,0.0301302251211465,-0.0187613077763498,0.00920952899048042,0.0469258090450196,-0.0187613077763498,0.00920952899048042,0.0469258090450196
494,0,0,0,-0.0317163170167707,-0.0280340155482813,0.148083905960448,-0.0111183679900311,-0.0316203936082555,0.148195132926369,0.00502589119894618,-0.0371434384358228,0.147035230121217,0.0929241336809267,-0.0392689043933167,-0.0179723590623453,0.0657920156176242,-0.0469420152645049,0.147802244036902,0.200936664640883,-0.0029851091344101,0.00546824456583853,0.147834136793572,-0.0504558741534694,-0.0594870645745866,0.0821460627077514,-0.0230010470044022,-0.0982891096833839,-0.380035981370886,0.10647445712415,-0.256228737206465,-0.080030017735475,-0.31061757012011,-0.0505555484144713,0.128003097618962,-0.0138765970289087,-0.0290184884587602,0.0963124818728684,0.057417998005,0.01324690388823,0.0246441100574499,0.013630682560266,0.0232177603579351,0.0757338574093883,0.0139302445912274,-4.68081128590092e-05,0.0527704969535687,-0.0432228999406191,-0.0128752494199204,0.0378537451909225,-0.0412622009011323,-0.0053033092403586,0.0228098948070352,0.00489327417389271,-0.0182814926004186,0.0228098948070352,0.00489327417389271,-0.0182814926004186,-0.0197683749884537,0.0848663475479132,0.0238929870942248,-0.0178679315299911,0.0489741849438991,0.0156718724436066,-0.00690593160337627,-0.000373422124101869,0.0234312083887166,-0.00690593160337627,-0.000373422124101869,0.0234312083887166
495,0,0,0,-0.051077426702822,-0.0300988855118528,0.134015031516497,-0.0301392390008617,-0.0369233886865783,0.133908194638557,-0.0111983095460984,-0.0455055393283644,0.132156651835711,0.0673379223169649,-0.0364141241923047,-0.0263173129788303,0.058387327578022,-0.0654267289389871,0.131898937153613,0.185681336504369,-0.017356420670221,-0.00707831146890453,0.139701031457406,-0.0371734659896262,-0.0546055920173864,0.0477679360751969,-0.00310388651209612,-0.0466328031805723,-0.548612094549277,0.168764857872362,-0.180436593417696,-0.139163749079808,-0.295085999201627,0.0446429600471572,0.139238066344457,-0.0279684853704882,-0.034383231456627,0.105784800118877,0.0182886396223508,0.00845471024290528,0.0233285569291842,-0.0194904526762779,0.0315646551002633,0.0749130606186906,-0.00236483804869494,-0.0118888094616799,0.0395545211420097,-0.0474345177050655,-0.0259873379248798,0.00911115962042419,-0.0375320520037821,-0.0209597319669009,0.00631289921736265,0.00770267610497395,-0.0296531693537501,0.00631289921736265,0.00770267610497395,-0.0296531693537501,-0.0258907982089632,0.050452665628082,0.0124269672526477,-0.0330737008526802,0.0166424304933763,0.00602604329348341,-0.00258086232958666,-0.0062209937596322,0.00578502172165021,-0.00258086232958666,-0.0062209937596322,0.00578502172165021
496,0,0,0,-0.0606902350016383,-0.0216895823340984,0.129873711240514,-0.0416778369954645,-0.0276952740519136,0.129736198340463,-0.0231685152011969,-0.034905285199754,0.128178482847,0.0713351812696189,-0.0208224386735592,-0.0158908599501173,0.0396404170043429,-0.0532418729945279,0.127744462695788,0.173441818123435,-0.0251169666395716,-0.00638137657686122,0.133652294349733,-0.0167947275396108,-0.0402379065522665,0.0233409928414736,0.0500614473986703,0.00993585884260349,-0.63306528106485,0.225252563523393,-0.0735114295022061,-0.238563994124976,-0.29133062551324,0.13181034378081,0.145355774160122,-0.0234544796008494,-0.019490432260491,0.113230087632855,0.00244259183272748,0.0228827032063773,0.0454618001304019,-0.0300704193100184,0.0404359017309657,0.0688942091178279,0.00257140827593657,-0.0126586795672056,0.0333591825462322,-0.0339162069102395,-0.0212890089331798,0.00497727755909007,-0.0113744203433474,-0.0222478922749411,-0.000710808498193979,0.0191890075727191,-0.0297796680189382,-0.000710808498193979,0.0191890075727191,-0.0297796680189382,-0.031984400211833,0.0312708683209393,0.0132190687652171,-0.0351170201860376,-0.00857060707381343,0.00565502992185071,-0.0163604697224032,-0.00386101816204161,-0.00102614873410731,-0.0163604697224032,-0.00386101816204161,-0.00102614873410731
497,0,0,0,-0.0649968648720797,-0.00936198805673471,0.130562456342151,-0.0492249480641942,-0.0128157705768468,0.130473779485095,-0.0329128836410947,-0.0166128606908872,0.129473289361857,0.0898975110472315,0.000428587749870727,0.00445627532166024,0.0146937230065543,-0.0276902663464149,0.129236281100865,0.161529463601507,-0.0312643736949148,0.000912856029886638,0.126160184391221,0.00670282501331725,-0.0192744617208171,0.00561144936887782,0.11708964566069,0.0719904623241517,-0.665869178560838,0.263899506256404,0.0526016421694128,-0.347606827188799,-0.280731713680393,0.208100380867257,0.14784012618332,-0.0121043040605487,0.0054668997946665,0.119366359876933,-0.00411860033854014,0.0452927442154613,0.0787114831448355,-0.0305344860490463,0.0493597120112892,0.0613297516004395,0.0174115536494709,-0.0102678507394256,0.0293958697185262,-0.0131162690845898,-0.00789878209285177,0.0113734282190267,0.0242845587029934,-0.0164878495866837,-0.00402501351526123,0.033896146579397,-0.0242842957448204,-0.00402501351526123,0.033896146579397,-0.0242842957448204,-0.038411234652139,0.0183848454257516,0.0197894236526849,-0.0312845310229498,-0.0286709987293417,0.0100965400776348,-0.0376703840144036,0.00223433691460094,-0.00198890520062814,-0.0376703840144036,0.00223433691460094,-0.00198890520062814
498,0,0,0,-0.0693427409258841,0.00180823629602383,0.129057121014424,-0.0565464822507476,0.000382463909962027,0.129008675584611,-0.0420948083059959,-0.000712906746895098,0.128445582125271,0.100160905138791,0.018480936245092,0.0186967950039097,-0.00662540725846736,-0.00633224766570454,0.128332309545408,0.149466053310041,-0.0333845438607491,0.00513885372171229,0.118992599250511,0.0265628944518498,-0.00469673010729058,-0.009225041902037,0.169294821746729,0.118321121253067,-0.672882966128531,0.296841867388454,0.156364640663146,-0.434429129796919,-0.233857007565729,0.262448616865347,0.149140048105722,-0.00394660570900288,0.0213612182095484,0.121320444859296,-0.0146063945458206,0.0579462121205209,0.0943055794302633,-0.0340548334660721,0.0595511198369004,0.0517017349843929,0.0253951043908692,-0.00866469418974314,0.0204366037262804,0.00464760163778262,-2.97797433321256e-06,0.00968655586837459,0.0441456262324563,-0.0130245479756636,-0.0109028419851463,0.0444331486594036,-0.022419941233979,-0.0109028419851463,0.0444331486594036,-0.022419941233979,-0.0394840705962949,0.00285331343009372,0.0221651959755924,-0.033208862110177,-0.0423702886569823,0.0127905497337431,-0.0557079658313221,0.00938874569596242,-0.00319196565631574,-0.0557079658313221,0.00938874569596242,-0.00319196565631574
