Frame,Pelvis_x,Pelvis_y,Pelvis_z,L5_x,L5_y,L5_z,L3_x,L3_y,L3_z,T12_x,T12_y,T12_z,T8_x,T8_y,T8_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,Right_Shoulder_x,Right_Shoulder_y,Right_Shoulder_z,Right_Upper_Arm_x,Right_Upper_Arm_y,Right_Upper_Arm_z,Right_Forearm_x,Right_Forearm_y,Right_Forearm_z,Right_Hand_x,Right_Hand_y,Right_Hand_z,Left_Shoulder_x,Left_Shoulder_y,Left_Shoulder_z,Left_Upper_Arm_x,Left_Upper_Arm_y,Left_Upper_Arm_z,Left_Forearm_x,Left_Forearm_y,Left_Forearm_z,Left_Hand_x,Left_Hand_y,Left_Hand_z,Right_Upper_Leg_x,Right_Upper_Leg_y,Right_Upper_Leg_z,Right_Lower_Leg_x,Right_Lower_Leg_y,Right_Lower_Leg_z,Right_Foot_x,Right_Foot_y,Right_Foot_z,Right_Toe_x,Right_Toe_y,Right_Toe_z,Left_Upper_Leg_x,Left_Upper_Leg_y,Left_Upper_Leg_z,Left_Lower_Leg_x,Left_Lower_Leg_y,Left_Lower_Leg_z,Left_Foot_x,Left_Foot_y,Left_Foot_z,Left_Toe_x,Left_Toe_y,Left_Toe_z
0,0,0,0,-1.64056185632421,-0.345797681462586,-0.66614613597161,-2.36970045913497,-0.499485539890402,-0.962211085292326,-3.09883906194573,-0.653173398318218,-1.25827603461304,-3.6456930140538,-0.768439292139081,-1.48032474660358,-3.44347158699109,-0.809976143366875,-1.59281517573854,-3.06791750816035,-0.887116009932778,-1.80172597270347,-1.52313784780679,-0.107288719500996,-2.02852202511788,-3.66307601307973,-0.785070721472275,-2.27778076363344,-0.273657381912504,-4.22849559325457,-4.15355054202534,-0.335417497420492,-3.14426367340465,-3.09211107761586,-1.14260252880385,-1.49174594632705,-1.19605493060938,-0.43333013972961,-0.675897755166871,-1.1421669531245,0.256584823170206,0.744581933781827,-1.99791725576845,-0.426134765324429,1.06424967373696,-2.11492742518745,-2.07081366214516,0.240286245992149,-1.14490697548398,-1.88754477852006,-1.31652316626559,-1.70497866019892,-1.74372816816128,-0.770403908047806,-1.69939209524501,-1.74372816816128,-0.770403908047806,-1.69939209524501,-0.95709177280803,-2.09798811052295,-1.46322938214885,-1.66503674031176,-2.06048084267518,-1.48552507606667,-2.18535907709466,-1.19478549086348,-1.66323534480619,-2.18535907709466,-1.19478549086348,-1.66323534480619
1,0,0,0,-0.705325950374201,-0.629461370914245,-0.983502034347415,-1.04394781095515,-0.907626156869734,-1.41949670632663,-1.3825696715361,-1.18579094282522,-1.85549137830585,-1.71331996944559,-1.40330724176955,-2.19532266736976,-1.80228371178665,-1.43735092294243,-1.93364543801369,-2.19723751065092,-1.59759694038925,-1.48619691137246,0.249038627359643,-3.07061985487212,-2.30832169805033,-2.07320212113883,-2.12923305163083,-3.72224161383204,-1.05099098999479,-31.3626187741543,12.1765913819802,0.260137026837534,-1.91605644162687,-7.00536342395528,0.0867980903454606,-1.25529884732791,-1.64917652791,-0.424286385307071,-2.15324282065448,-0.550406761842272,1.14503771876141,0.285048852740639,-2.11200863139205,1.78416840539345,0.309815023316101,-3.30980632975195,-1.51183815166876,-0.426078877365837,-1.14992752817547,-1.27968421886539,-0.98367998941056,-1.76521734324671,-1.16965986817566,-1.11832749567634,-1.9525187933034,-1.17740438014263,-1.12404297999697,-1.95251018725272,-1.66416991907966,-2.79168909310329,-1.23081209614888,-0.752149082714161,-2.68950363764933,-1.31423938201698,-1.06046629697052,-1.16256504294169,-1.84559117714401,-1.06471293565275,-1.14710777508886,-1.84563603591214
2,0,0,0,-1.14685364358967,-0.839368953238491,-0.862127017715416,-1.68303318991931,-1.21934211103295,-1.24241258555261,-2.21921273624895,-1.59931526882741,-1.62269815338981,-2.67643066311596,-1.93856768810835,-1.93422246497244,-2.070418546561,-2.12246319604318,-1.84167611018822,-1.12837063611071,-2.62110275888208,-1.73554719704098,0.74506978823184,-2.50614871173272,-1.83002786374636,-0.677577857982753,-1.71670790754737,-2.80438215203918,-0.205449466244512,-1.59028755430906,-10.4585718294032,-0.332342066357012,0.742281849746244,-6.2536121931593,-0.0952161004211082,-1.56040823335193,-1.89058486147918,0.602924759839479,-2.5879442404366,-1.0061113999321,1.780186543487,-1.29294785706148,-0.6857927727796,3.75913869286511,-0.263377585437578,-3.59983921293299,-0.47012686523151,-0.809785100915123,-0.98567243155402,-0.554107252278504,-1.18821128482485,-1.60265124128261,-0.465481824903611,-1.46109019171752,-1.60359535516312,-0.46959574445831,-1.46832559927953,-1.60377858033405,0.466744500346099,-2.12454072077623,-1.45429943259457,0.183840064726158,-2.17895545338473,-1.32174361911973,-0.220439839609431,-1.53050924303575,-1.6582411969562,-0.22718697013101,-1.51452181353617,-1.65798723662696
3,0,0,0,-0.0656395201672633,-0.431008585381435,-0.488191990868995,-0.426136885360153,-0.574986533810286,-0.649944305290977,-0.786634250553043,-0.718964482239137,-0.811696619712959,-1.03044014701997,-0.603170061983205,-1.34952490438322,-0.836817673663699,-1.1456199291673,-0.851210862654713,0.0584544307702185,-1.96233134119839,-1.60814490401675,-0.395549954357907,0.0743739745441797,-0.873759331763268,-0.482811364589401,-0.511636342491239,-2.45081810708629,-4.95854302465505,24.9559575412748,-23.8862029706392,-2.04540707681406,0.294561332106472,-3.51926236693958,-0.0677758965791482,-0.685123579556384,-1.00784606991821,0.264522318872721,-1.78065366446209,-1.5392050174571,4.08855529614703,-0.743996881663975,-2.43115920416228,3.54166311039879,0.134842290308688,-2.35410702723482,-0.46224346613586,0.525841086872772,-0.719968231787377,-0.497158326020049,-0.697988976660231,-1.22313546331507,-0.465620347678615,-0.869108835821893,-1.10823474298534,-0.507389061022105,-0.856746090183973,-1.27817532647526,0.763202820987883,-1.03835034127954,-1.52103220946798,0.540980550840041,-0.951494567560557,-1.32438041176635,-0.175790454923053,-1.00764306604676,-1.32656611555722,-0.0912778511717641,-0.986574663813787,-1.31686245950942
4,0,0,0,0.652926583233416,-0.0461272253289638,0.17404296096453,0.920047363969246,-0.0806217391463275,0.253219193416306,1.18716814470508,-0.115116252963691,0.332395425868082,1.30419751685023,-0.128176466645308,0.400990101133986,1.4728341069992,-0.368087094091491,0.0361736684167538,1.53337072418122,-0.810663285389464,-0.611235728456573,-0.396868589488303,1.83823465155037,0.350197931053779,-0.587823034782304,0.170123839929095,-1.10142464181381,-0.585637589431993,-7.65607268584776,-1.13008791140197,-0.930739282807783,-2.06820932789057,-0.739536067637197,2.4811259677296,-4.10037437533508,-9.32426393655927,0.0978579595252133,-0.422606491603586,-0.531731821896209,2.57964243221197,1.20523332346237,-1.11975844253442,0.289350154541694,0.700621216388184,-1.3955804642166,-0.570659232985174,-0.0168839155175111,-0.379636024971002,0.178915890597282,-0.317652229819765,-0.254968246497141,0.0354398860045727,-0.400372538737529,-0.190663805031353,0.034344462158834,-0.411040770380035,-0.19068164801472,0.607686432576638,-0.403216079306629,-0.523328355275441,0.754777885755022,-0.402592057816985,-0.5093646618344,0.347853211486837,-0.509991075485151,-0.538391599003168,0.335082505611509,-0.493518379708784,-0.537628918824307
5,0,0,0,0.108027480051439,0.146171498601092,0.135281417812909,0.13947739045318,0.198053273824213,0.19674616179713,0.170927300854921,0.249935049047335,0.258210905781351,0.133748162740979,0.2782251071099,0.291849856993854,0.64133911107518,0.408559149172313,0.365057248197559,1.35740003159308,0.603618156931655,0.496338522158287,0.851280209265187,0.289038421781901,0.706190610871693,-0.850284481551023,0.0287555466382731,0.224153982782252,-8.87031636404866,-0.118695517444518,-7.34856419064212,2.30491264837774,-1.10042403498637,-2.4387123401523,0.312806428752623,0.135264322360589,-8.02839602428843,0.662202241041346,1.21367382956514,1.43035104483936,0.503079264423193,1.22041289797018,2.60488122503738,-3.09140358376923,3.01569553828915,-0.350246425569662,-0.718448857825139,0.26779227429001,0.317202524599304,0.652044140498261,0.393840192363467,0.515687245475836,0.28910358759731,0.150851067106857,0.589324384623785,0.287503354146272,0.139362712775451,0.589419819119067,0.853561336814311,-0.546030021422718,0.437880545530166,0.513175773808736,0.178120133567505,0.677918372089637,0.507525776534894,0.303255044140245,0.665263489314179,0.491789356056988,0.320825295446534,0.665346020477255
6,0,0,0,0.114212126764559,0.334140783770471,0.23665783861958,0.22640687551112,0.452893880326392,0.313090315775772,0.338601624257681,0.571646976882313,0.389522792931963,-1.17482622241933,0.775955788656624,-0.317090235238648,0.63160054214737,0.868474244051388,0.376125219088991,0.575120234913656,1.32238320873133,0.744434046142198,0.212315967099358,0.606469589457384,0.745364340550385,0.17510771312557,-0.481727987679665,-0.279784779750411,7.16109622631417,-3.25839527536231,1.40818684107704,3.54600233462217,0.235586717185914,-5.07891711960441,-1.66245656023927,4.43251587676262,1.4712519635041,1.93331553418722,2.17703487698324,1.84413714262759,-0.223475368773131,0.62440794638534,3.53737821864538,-1.84953599449764,1.73219248081344,1.550308784697,-1.75676657870302,1.10016185378665,0.15066200251032,0.388479042159954,0.478424552976914,0.727024652528838,0.566792625173543,0.632067903497073,0.867885072859427,0.551564952767322,0.63235640825574,0.815538810222462,0.865605300274373,-0.593178959950573,1.12588834018107,0.39182755153595,0.853716255070182,1.23885935876948,0.54872122137487,0.784189329603695,1.20189647494921,0.438114657582608,0.757512341667037,1.07563972440402
7,0,0,0,-0.403766150850792,-0.000300397521579621,0.46523381423329,-0.587948289079869,-0.0158302479746819,0.674080747823844,-0.772130427308945,-0.0313600984277842,0.882927681414397,-0.932392078914213,-0.101922876479474,1.02707573095136,-0.0892814267584967,0.310891500325194,0.844913054447017,1.34652529428496,0.928580534860895,0.49488966624534,0.085356601308604,1.17555475699337,0.284392803756816,1.45334094372366,-0.836445294814339,0.166468426804961,-2.09492388526911,-3.77242853547258,-5.23121349554928,1.42048596439531,2.31399061911993,-5.53603890027751,0.644772441630007,1.4944966856917,0.317713731774,1.5269894909306,0.937433853929947,0.289180174184911,-0.246177673984797,0.647469601580886,2.14107843676033,0.360944775732636,0.985646356460517,1.10818894023157,-1.78041838635268,1.02560748811078,-0.437641009778762,0.252499379295824,0.648137926628909,0.393611567863716,1.07835195943716,0.515002441821808,0.508597109554658,1.07784403278178,0.501043822856852,0.508631011100533,1.28280598709077,0.449164247331919,0.685423507186358,0.841616656572813,0.677782949975107,0.707977641709491,0.56101094097317,0.314869886094006,0.804776167681358,0.547048499886997,0.325425400934724,0.804343710850814
8,0,0,0,1.40217200013323,0.457651098238919,0.470739945396714,2.0205275247503,0.642632581204235,0.681321455293404,2.63888304936737,0.82761406416955,0.891902965190095,3.02850498340266,1.023324015056,1.06499949564671,2.60573262521349,0.954935297165021,0.661499320691038,1.59755317236845,0.890060459380937,-0.0379063350810289,0.912674173763817,0.939239217723015,-0.389747072880032,1.35938739103166,-0.879054518906608,-1.31763923416266,3.03232045659558,-0.523690941871553,1.15489447995966,-0.0466857974389274,3.53657040320233,-5.51779542613872,0.969399237466167,0.659555045417841,0.19941345435381,0.521558330531776,-0.451336314419977,-0.60884292525483,1.57999091717379,0.234183686990254,0.356324005260283,1.31540753062032,0.331272407050154,0.133674428368513,1.83997876646086,-0.724162201798331,0.755588543065347,0.582667955943841,0.406589076266949,-0.251372006177328,0.829807524112404,0.114978506646093,-0.151445253665139,0.829436413203385,0.100630906197758,-0.151364434131556,0.834182106222525,0.715884607607072,-0.124957763416301,0.785630982996883,-0.0678517234172667,-0.319612501932687,0.574980497282569,-0.0785184768770148,-0.219496039359616,0.561692964682477,-0.0677584416896124,-0.219723861935754
9,0,0,0,0.0032733747855721,-0.443985824307753,0.174630354900398,0.152369364218221,-0.548675350501744,0.284735877126085,0.30146535365087,-0.653364876695734,0.394841399351772,1.25921740127227,-0.341917742188309,0.205526216747349,0.65649254589772,-0.255400126919816,0.365427577066549,0.920053034730056,0.54321915746389,0.0721483194870193,0.270218399780552,1.05743883059914,-0.0967835787393222,0.998075083067886,-0.369855448690436,-1.29169477198739,9.17520403433033,2.39271715178115,4.48167769762145,-0.642654255962798,0.378659382484766,-5.55795236559018,0.89094003663435,-0.343639787527353,0.408650376326111,0.645312111751138,-0.944653903247427,-0.024877496283995,2.6164406896197,0.16118920133223,0.246942656826402,2.55858301348465,-0.294624858783603,-0.0181623565410446,1.18050378628772,-0.250016115550986,-0.36487740748371,0.247036238770824,0.308046521526369,0.178866761451013,0.583589928915222,0.0327865494998127,0.0954867114332514,0.520460025437476,-0.00375400817793761,0.0339840044418961,0.973090480047879,0.683103586682535,-0.0452643023738555,0.496520462063625,-0.150913848566054,-0.0484067104785371,0.629439640596455,-0.140653039597428,-0.00473208855976014,0.579042178237638,-0.153198263955186,0.095490940788915
